context_tokens,mean_abs_relative_error_pct,rmse_relative_error_pct,max_abs_relative_error_pct,mean_relative_error_pct,passes_reproduction_guardrail,best_mean_abs_error,best_rmse,best_max_error,default_context,guardrail_window_min,guardrail_window_max,interpretation
991,8.350479,9.708080,14.713614,-0.614778,1,0,0,0,0,977,1040,paper_fit_window
992,8.350873,9.707727,14.694374,-0.621416,1,0,0,0,0,977,1040,paper_fit_window
993,8.351268,9.707382,14.675142,-0.628053,1,0,0,0,0,977,1040,paper_fit_window
994,8.351662,9.707046,14.655916,-0.634688,1,0,0,0,0,977,1040,paper_fit_window
995,8.352055,9.706719,14.636696,-0.641321,1,0,0,0,0,977,1040,paper_fit_window
996,8.352449,9.706400,14.617482,-0.647953,1,0,0,0,0,977,1040,paper_fit_window
997,8.352843,9.706091,14.598276,-0.654582,1,0,0,0,0,977,1040,paper_fit_window
998,8.353236,9.705790,14.579075,-0.661211,1,0,0,0,0,977,1040,paper_fit_window
999,8.353629,9.705498,14.559881,-0.667837,1,0,0,0,0,977,1040,paper_fit_window
1000,8.354022,9.705214,14.540694,-0.674462,1,0,0,0,1,977,1040,paper_fit_window
1001,8.354414,9.704939,14.521512,-0.681084,1,0,0,0,0,977,1040,paper_fit_window
1002,8.354807,9.704674,14.502338,-0.687706,1,0,0,0,0,977,1040,paper_fit_window
1003,8.355199,9.704416,14.483169,-0.694325,1,0,0,0,0,977,1040,paper_fit_window
1004,8.355591,9.704168,14.464007,-0.700943,1,0,0,0,0,977,1040,paper_fit_window
1005,8.355983,9.703928,14.444852,-0.707559,1,0,0,0,0,977,1040,paper_fit_window
1006,8.356375,9.703697,14.425703,-0.714173,1,0,0,0,0,977,1040,paper_fit_window
1007,8.356766,9.703474,14.413366,-0.720786,1,0,0,1,0,977,1040,paper_fit_window
1008,8.357158,9.703261,14.431137,-0.727397,1,0,0,0,0,977,1040,paper_fit_window
1009,8.357549,9.703055,14.448901,-0.734006,1,0,0,0,0,977,1040,paper_fit_window
1010,8.357940,9.702859,14.466657,-0.740614,1,0,0,0,0,977,1040,paper_fit_window
1011,8.358331,9.702671,14.484406,-0.747219,1,0,0,0,0,977,1040,paper_fit_window
1012,8.358721,9.702492,14.502147,-0.753824,1,0,0,0,0,977,1040,paper_fit_window
1013,8.359111,9.702322,14.519881,-0.760426,1,0,0,0,0,977,1040,paper_fit_window
1014,8.359502,9.702160,14.537608,-0.767027,1,0,0,0,0,977,1040,paper_fit_window
1015,8.359892,9.702006,14.555327,-0.773626,1,0,0,0,0,977,1040,paper_fit_window
1016,8.360281,9.701862,14.573039,-0.780223,1,0,0,0,0,977,1040,paper_fit_window
1017,8.360671,9.701726,14.590744,-0.786819,1,0,0,0,0,977,1040,paper_fit_window
1018,8.361060,9.701598,14.608441,-0.793412,1,0,0,0,0,977,1040,paper_fit_window
1019,8.361450,9.701480,14.626131,-0.800005,1,0,0,0,0,977,1040,paper_fit_window
1020,8.361839,9.701369,14.643813,-0.806595,1,0,0,0,0,977,1040,paper_fit_window
1021,8.362227,9.701268,14.661489,-0.813184,1,0,0,0,0,977,1040,paper_fit_window
1022,8.362616,9.701175,14.679157,-0.819771,1,0,0,0,0,977,1040,paper_fit_window
1023,8.363004,9.701090,14.696817,-0.826356,1,0,0,0,0,977,1040,paper_fit_window
1024,8.363393,9.701014,14.714471,-0.832940,1,0,0,0,0,977,1040,paper_fit_window
1025,8.363781,9.700947,14.732117,-0.839522,1,0,0,0,0,977,1040,paper_fit_window
1026,8.364169,9.700888,14.749756,-0.846102,1,0,0,0,0,977,1040,paper_fit_window
1027,8.364556,9.700837,14.767387,-0.852681,1,0,0,0,0,977,1040,paper_fit_window
1028,8.364944,9.700795,14.785011,-0.859258,1,0,0,0,0,977,1040,paper_fit_window
1029,8.365331,9.700762,14.802628,-0.865833,1,0,0,0,0,977,1040,paper_fit_window
1030,8.365718,9.700737,14.820238,-0.872407,1,0,0,0,0,977,1040,paper_fit_window
1031,8.366105,9.700721,14.837840,-0.878979,1,0,0,0,0,977,1040,paper_fit_window
1032,8.366492,9.700713,14.855435,-0.885549,1,0,1,0,0,977,1040,paper_fit_window
1033,8.366878,9.700713,14.873023,-0.892117,1,0,0,0,0,977,1040,paper_fit_window
1034,8.367265,9.700723,14.890603,-0.898684,1,0,0,0,0,977,1040,paper_fit_window
1035,8.367651,9.700740,14.908177,-0.905249,1,0,0,0,0,977,1040,paper_fit_window
1036,8.368037,9.700766,14.925743,-0.911812,1,0,0,0,0,977,1040,paper_fit_window
1037,8.368422,9.700800,14.943301,-0.918374,1,0,0,0,0,977,1040,paper_fit_window
1038,8.368808,9.700843,14.960853,-0.924934,1,0,0,0,0,977,1040,paper_fit_window
1039,8.369193,9.700895,14.978397,-0.931493,1,0,0,0,0,977,1040,paper_fit_window
1040,8.369579,9.700954,14.995934,-0.938049,1,0,0,0,0,977,1040,paper_fit_window
1041,8.369964,9.701022,15.013464,-0.944604,0,0,0,0,0,977,1040,outside_guardrail
1042,8.370348,9.701099,15.030986,-0.951158,0,0,0,0,0,977,1040,outside_guardrail
1043,8.370733,9.701184,15.048502,-0.957709,0,0,0,0,0,977,1040,outside_guardrail
1044,8.371118,9.701277,15.066010,-0.964259,0,0,0,0,0,977,1040,outside_guardrail
1045,8.371502,9.701379,15.083511,-0.970807,0,0,0,0,0,977,1040,outside_guardrail
1046,8.371886,9.701489,15.101004,-0.977354,0,0,0,0,0,977,1040,outside_guardrail
1047,8.372270,9.701607,15.118491,-0.983899,0,0,0,0,0,977,1040,outside_guardrail
1048,8.372654,9.701734,15.135970,-0.990442,0,0,0,0,0,977,1040,outside_guardrail
1049,8.373037,9.701869,15.153442,-0.996984,0,0,0,0,0,977,1040,outside_guardrail
1050,8.373420,9.702013,15.170907,-1.003524,0,0,0,0,0,977,1040,outside_guardrail
1051,8.373803,9.702165,15.188365,-1.010062,0,0,0,0,0,977,1040,outside_guardrail
1052,8.374186,9.702325,15.205815,-1.016598,0,0,0,0,0,977,1040,outside_guardrail
1053,8.374569,9.702493,15.223259,-1.023133,0,0,0,0,0,977,1040,outside_guardrail
1054,8.374952,9.702670,15.240695,-1.029666,0,0,0,0,0,977,1040,outside_guardrail
1055,8.375334,9.702855,15.258124,-1.036198,0,0,0,0,0,977,1040,outside_guardrail
1056,8.375716,9.703048,15.275546,-1.042728,0,0,0,0,0,977,1040,outside_guardrail
1057,8.376098,9.703250,15.292960,-1.049256,0,0,0,0,0,977,1040,outside_guardrail
1058,8.376480,9.703460,15.310368,-1.055782,0,0,0,0,0,977,1040,outside_guardrail
1059,8.376862,9.703678,15.327768,-1.062307,0,0,0,0,0,977,1040,outside_guardrail
1060,8.377243,9.703904,15.345161,-1.068830,0,0,0,0,0,977,1040,outside_guardrail
1061,8.377625,9.704139,15.362547,-1.075352,0,0,0,0,0,977,1040,outside_guardrail
1062,8.378006,9.704382,15.379926,-1.081872,0,0,0,0,0,977,1040,outside_guardrail
1063,8.378387,9.704633,15.397298,-1.088390,0,0,0,0,0,977,1040,outside_guardrail
1064,8.378767,9.704892,15.414663,-1.094906,0,0,0,0,0,977,1040,outside_guardrail
1065,8.379148,9.705160,15.432020,-1.101421,0,0,0,0,0,977,1040,outside_guardrail
1066,8.379528,9.705435,15.449371,-1.107935,0,0,0,0,0,977,1040,outside_guardrail
1067,8.379908,9.705719,15.466714,-1.114446,0,0,0,0,0,977,1040,outside_guardrail
1068,8.380288,9.706011,15.484050,-1.120956,0,0,0,0,0,977,1040,outside_guardrail
1069,8.380668,9.706312,15.501379,-1.127464,0,0,0,0,0,977,1040,outside_guardrail
1070,8.381048,9.706620,15.518701,-1.133971,0,0,0,0,0,977,1040,outside_guardrail
1071,8.381427,9.706937,15.536016,-1.140476,0,0,0,0,0,977,1040,outside_guardrail
1072,8.381807,9.707261,15.553324,-1.146979,0,0,0,0,0,977,1040,outside_guardrail
1073,8.382186,9.707594,15.570624,-1.153480,0,0,0,0,0,977,1040,outside_guardrail
1074,8.382565,9.707935,15.587918,-1.159980,0,0,0,0,0,977,1040,outside_guardrail
1075,8.382943,9.708284,15.605205,-1.166479,0,0,0,0,0,977,1040,outside_guardrail
1076,8.383322,9.708642,15.622484,-1.172975,0,0,0,0,0,977,1040,outside_guardrail
1077,8.383700,9.709007,15.639756,-1.179470,0,0,0,0,0,977,1040,outside_guardrail
1078,8.384078,9.709380,15.657022,-1.185964,0,0,0,0,0,977,1040,outside_guardrail
1079,8.384456,9.709762,15.674280,-1.192455,0,0,0,0,0,977,1040,outside_guardrail
1080,8.384834,9.710152,15.691531,-1.198945,0,0,0,0,0,977,1040,outside_guardrail
1081,8.385212,9.710549,15.708775,-1.205434,0,0,0,0,0,977,1040,outside_guardrail
1082,8.385589,9.710955,15.726012,-1.211920,0,0,0,0,0,977,1040,outside_guardrail
1083,8.385966,9.711369,15.743242,-1.218405,0,0,0,0,0,977,1040,outside_guardrail
1084,8.386343,9.711791,15.760465,-1.224889,0,0,0,0,0,977,1040,outside_guardrail
1085,8.386720,9.712221,15.777681,-1.231371,0,0,0,0,0,977,1040,outside_guardrail
1086,8.387097,9.712659,15.794890,-1.237851,0,0,0,0,0,977,1040,outside_guardrail
1087,8.387474,9.713105,15.812092,-1.244329,0,0,0,0,0,977,1040,outside_guardrail
1088,8.387850,9.713559,15.829286,-1.250806,0,0,0,0,0,977,1040,outside_guardrail
1089,8.388226,9.714021,15.846474,-1.257281,0,0,0,0,0,977,1040,outside_guardrail
1090,8.388602,9.714491,15.863655,-1.263755,0,0,0,0,0,977,1040,outside_guardrail
1091,8.388978,9.714969,15.880829,-1.270227,0,0,0,0,0,977,1040,outside_guardrail
1092,8.389354,9.715454,15.897996,-1.276697,0,0,0,0,0,977,1040,outside_guardrail
1093,8.389729,9.715948,15.915155,-1.283166,0,0,0,0,0,977,1040,outside_guardrail
1094,8.390104,9.716450,15.932308,-1.289633,0,0,0,0,0,977,1040,outside_guardrail
1095,8.390479,9.716960,15.949454,-1.296098,0,0,0,0,0,977,1040,outside_guardrail
1096,8.390854,9.717478,15.966592,-1.302562,0,0,0,0,0,977,1040,outside_guardrail
1097,8.391229,9.718003,15.983724,-1.309024,0,0,0,0,0,977,1040,outside_guardrail
1098,8.391604,9.718537,16.000849,-1.315484,0,0,0,0,0,977,1040,outside_guardrail
1099,8.391978,9.719078,16.017967,-1.321943,0,0,0,0,0,977,1040,outside_guardrail
1100,8.392352,9.719628,16.035078,-1.328400,0,0,0,0,0,977,1040,outside_guardrail
1101,8.392726,9.720185,16.052182,-1.334856,0,0,0,0,0,977,1040,outside_guardrail
1102,8.393100,9.720750,16.069278,-1.341310,0,0,0,0,0,977,1040,outside_guardrail
1103,8.393474,9.721323,16.086368,-1.347762,0,0,0,0,0,977,1040,outside_guardrail
1104,8.393847,9.721904,16.103451,-1.354212,0,0,0,0,0,977,1040,outside_guardrail
1105,8.394220,9.722493,16.120527,-1.360661,0,0,0,0,0,977,1040,outside_guardrail
1106,8.394593,9.723090,16.137596,-1.367109,0,0,0,0,0,977,1040,outside_guardrail
1107,8.394966,9.723694,16.154659,-1.373555,0,0,0,0,0,977,1040,outside_guardrail
1108,8.395339,9.724307,16.171714,-1.379999,0,0,0,0,0,977,1040,outside_guardrail
1109,8.395712,9.724927,16.188762,-1.386441,0,0,0,0,0,977,1040,outside_guardrail
1110,8.396084,9.725555,16.205803,-1.392882,0,0,0,0,0,977,1040,outside_guardrail
1111,8.396456,9.726190,16.222838,-1.399321,0,0,0,0,0,977,1040,outside_guardrail
1112,8.396828,9.726834,16.239865,-1.405759,0,0,0,0,0,977,1040,outside_guardrail
1113,8.397200,9.727485,16.256886,-1.412195,0,0,0,0,0,977,1040,outside_guardrail
1114,8.397572,9.728145,16.273899,-1.418629,0,0,0,0,0,977,1040,outside_guardrail
1115,8.397944,9.728811,16.290906,-1.425062,0,0,0,0,0,977,1040,outside_guardrail
1116,8.398315,9.729486,16.307906,-1.431493,0,0,0,0,0,977,1040,outside_guardrail
1117,8.398686,9.730168,16.324899,-1.437923,0,0,0,0,0,977,1040,outside_guardrail
1118,8.399057,9.730859,16.341885,-1.444350,0,0,0,0,0,977,1040,outside_guardrail
1119,8.399428,9.731556,16.358864,-1.450777,0,0,0,0,0,977,1040,outside_guardrail
1120,8.399799,9.732262,16.375836,-1.457201,0,0,0,0,0,977,1040,outside_guardrail
1121,8.400169,9.732975,16.392801,-1.463624,0,0,0,0,0,977,1040,outside_guardrail
1122,8.400539,9.733696,16.409760,-1.470046,0,0,0,0,0,977,1040,outside_guardrail
1123,8.400909,9.734425,16.426711,-1.476466,0,0,0,0,0,977,1040,outside_guardrail
1124,8.401279,9.735162,16.443656,-1.482884,0,0,0,0,0,977,1040,outside_guardrail
1125,8.401649,9.735906,16.460594,-1.489300,0,0,0,0,0,977,1040,outside_guardrail
1126,8.402019,9.736657,16.477525,-1.495715,0,0,0,0,0,977,1040,outside_guardrail
1127,8.402388,9.737417,16.494449,-1.502129,0,0,0,0,0,977,1040,outside_guardrail
1128,8.402757,9.738184,16.511366,-1.508540,0,0,0,0,0,977,1040,outside_guardrail
1129,8.403126,9.738959,16.528276,-1.514950,0,0,0,0,0,977,1040,outside_guardrail
1130,8.403495,9.739741,16.545180,-1.521359,0,0,0,0,0,977,1040,outside_guardrail
1131,8.403864,9.740531,16.562077,-1.527766,0,0,0,0,0,977,1040,outside_guardrail
1132,8.404233,9.741328,16.578967,-1.534171,0,0,0,0,0,977,1040,outside_guardrail
1133,8.404601,9.742134,16.595850,-1.540575,0,0,0,0,0,977,1040,outside_guardrail
1134,8.404969,9.742946,16.612726,-1.546977,0,0,0,0,0,977,1040,outside_guardrail
1135,8.405337,9.743767,16.629595,-1.553377,0,0,0,0,0,977,1040,outside_guardrail
1136,8.405705,9.744595,16.646458,-1.559776,0,0,0,0,0,977,1040,outside_guardrail
1137,8.406073,9.745430,16.663313,-1.566173,0,0,0,0,0,977,1040,outside_guardrail
1138,8.406440,9.746273,16.680162,-1.572569,0,0,0,0,0,977,1040,outside_guardrail
1139,8.406808,9.747124,16.697004,-1.578963,0,0,0,0,0,977,1040,outside_guardrail
1140,8.407175,9.747982,16.713840,-1.585355,0,0,0,0,0,977,1040,outside_guardrail
1141,8.407542,9.748848,16.730668,-1.591746,0,0,0,0,0,977,1040,outside_guardrail
1142,8.407909,9.749721,16.747490,-1.598135,0,0,0,0,0,977,1040,outside_guardrail
1143,8.408275,9.750602,16.764305,-1.604523,0,0,0,0,0,977,1040,outside_guardrail
1144,8.408642,9.751490,16.781113,-1.610909,0,0,0,0,0,977,1040,outside_guardrail
1145,8.409008,9.752386,16.797914,-1.617293,0,0,0,0,0,977,1040,outside_guardrail
1146,8.409374,9.753289,16.814708,-1.623676,0,0,0,0,0,977,1040,outside_guardrail
1147,8.409740,9.754200,16.831496,-1.630057,0,0,0,0,0,977,1040,outside_guardrail
1148,8.410106,9.755118,16.848277,-1.636437,0,0,0,0,0,977,1040,outside_guardrail
1149,8.410472,9.756043,16.865051,-1.642815,0,0,0,0,0,977,1040,outside_guardrail
1150,8.410837,9.756976,16.881819,-1.649191,0,0,0,0,0,977,1040,outside_guardrail
1151,8.411202,9.757917,16.898579,-1.655566,0,0,0,0,0,977,1040,outside_guardrail
1152,8.411567,9.758865,16.915333,-1.661940,0,0,0,0,0,977,1040,outside_guardrail
1153,8.411932,9.759820,16.932081,-1.668311,0,0,0,0,0,977,1040,outside_guardrail
1154,8.412297,9.760783,16.948821,-1.674681,0,0,0,0,0,977,1040,outside_guardrail
1155,8.412662,9.761753,16.965555,-1.681050,0,0,0,0,0,977,1040,outside_guardrail
1156,8.413026,9.762731,16.982281,-1.687417,0,0,0,0,0,977,1040,outside_guardrail
1157,8.413390,9.763715,16.999002,-1.693782,0,0,0,0,0,977,1040,outside_guardrail
1158,8.413754,9.764708,17.015715,-1.700145,0,0,0,0,0,977,1040,outside_guardrail
1159,8.414118,9.765707,17.032422,-1.706508,0,0,0,0,0,977,1040,outside_guardrail
1160,8.414482,9.766714,17.049122,-1.712868,0,0,0,0,0,977,1040,outside_guardrail
1161,8.414846,9.767729,17.065815,-1.719227,0,0,0,0,0,977,1040,outside_guardrail
1162,8.415209,9.768751,17.082502,-1.725584,0,0,0,0,0,977,1040,outside_guardrail
1163,8.415572,9.769780,17.099181,-1.731940,0,0,0,0,0,977,1040,outside_guardrail
1164,8.415935,9.770816,17.115855,-1.738294,0,0,0,0,0,977,1040,outside_guardrail
1165,8.416298,9.771860,17.132521,-1.744647,0,0,0,0,0,977,1040,outside_guardrail
1166,8.416661,9.772910,17.149181,-1.750998,0,0,0,0,0,977,1040,outside_guardrail
1167,8.417023,9.773969,17.165834,-1.757347,0,0,0,0,0,977,1040,outside_guardrail
1168,8.417386,9.775034,17.182480,-1.763695,0,0,0,0,0,977,1040,outside_guardrail
1169,8.417748,9.776107,17.199120,-1.770041,0,0,0,0,0,977,1040,outside_guardrail
1170,8.418110,9.777187,17.215753,-1.776386,0,0,0,0,0,977,1040,outside_guardrail
1171,8.418472,9.778274,17.232379,-1.782729,0,0,0,0,0,977,1040,outside_guardrail
1172,8.418834,9.779369,17.248999,-1.789071,0,0,0,0,0,977,1040,outside_guardrail
1173,8.419195,9.780471,17.265611,-1.795410,0,0,0,0,0,977,1040,outside_guardrail
1174,8.419557,9.781580,17.282218,-1.801749,0,0,0,0,0,977,1040,outside_guardrail
1175,8.419918,9.782696,17.298817,-1.808086,0,0,0,0,0,977,1040,outside_guardrail
1176,8.420279,9.783819,17.315410,-1.814421,0,0,0,0,0,977,1040,outside_guardrail
1177,8.420640,9.784950,17.331996,-1.820754,0,0,0,0,0,977,1040,outside_guardrail
1178,8.421001,9.786088,17.348576,-1.827086,0,0,0,0,0,977,1040,outside_guardrail
1179,8.421361,9.787233,17.365149,-1.833417,0,0,0,0,0,977,1040,outside_guardrail
1180,8.421721,9.788385,17.381715,-1.839746,0,0,0,0,0,977,1040,outside_guardrail
1181,8.422082,9.789544,17.398275,-1.846073,0,0,0,0,0,977,1040,outside_guardrail
1182,8.422442,9.790710,17.414828,-1.852399,0,0,0,0,0,977,1040,outside_guardrail
1183,8.422802,9.791884,17.431375,-1.858723,0,0,0,0,0,977,1040,outside_guardrail
1184,8.423161,9.793065,17.447914,-1.865046,0,0,0,0,0,977,1040,outside_guardrail
1185,8.423521,9.794252,17.464447,-1.871367,0,0,0,0,0,977,1040,outside_guardrail
1186,8.423880,9.795447,17.480974,-1.877686,0,0,0,0,0,977,1040,outside_guardrail
1187,8.424239,9.796649,17.497494,-1.884004,0,0,0,0,0,977,1040,outside_guardrail
1188,8.424598,9.797858,17.514007,-1.890320,0,0,0,0,0,977,1040,outside_guardrail
1189,8.424957,9.799075,17.530514,-1.896635,0,0,0,0,0,977,1040,outside_guardrail
1190,8.425316,9.800298,17.547014,-1.902948,0,0,0,0,0,977,1040,outside_guardrail
1191,8.425675,9.801528,17.563508,-1.909260,0,0,0,0,0,977,1040,outside_guardrail
1192,8.426033,9.802766,17.579994,-1.915570,0,0,0,0,0,977,1040,outside_guardrail
1193,8.426391,9.804010,17.596475,-1.921879,0,0,0,0,0,977,1040,outside_guardrail
1194,8.426749,9.805261,17.612948,-1.928186,0,0,0,0,0,977,1040,outside_guardrail
1195,8.427107,9.806520,17.629416,-1.934491,0,0,0,0,0,977,1040,outside_guardrail
1196,8.427465,9.807785,17.645876,-1.940795,0,0,0,0,0,977,1040,outside_guardrail
1197,8.427822,9.809058,17.662330,-1.947097,0,0,0,0,0,977,1040,outside_guardrail
1198,8.428180,9.810337,17.678777,-1.953398,0,0,0,0,0,977,1040,outside_guardrail
1199,8.428537,9.811624,17.695218,-1.959697,0,0,0,0,0,977,1040,outside_guardrail
1200,8.428894,9.812917,17.711653,-1.965994,0,0,0,0,0,977,1040,outside_guardrail
1201,8.429251,9.814218,17.728080,-1.972290,0,0,0,0,0,977,1040,outside_guardrail
1202,8.429608,9.815525,17.744501,-1.978585,0,0,0,0,0,977,1040,outside_guardrail
1203,8.429964,9.816839,17.760916,-1.984878,0,0,0,0,0,977,1040,outside_guardrail
1204,8.430321,9.818161,17.777324,-1.991169,0,0,0,0,0,977,1040,outside_guardrail
1205,8.430677,9.819489,17.793726,-1.997459,0,0,0,0,0,977,1040,outside_guardrail
1206,8.431033,9.820824,17.810120,-2.003747,0,0,0,0,0,977,1040,outside_guardrail
1207,8.431389,9.822166,17.826509,-2.010034,0,0,0,0,0,977,1040,outside_guardrail
1208,8.431745,9.823515,17.842891,-2.016319,0,0,0,0,0,977,1040,outside_guardrail
1209,8.432100,9.824871,17.859266,-2.022603,0,0,0,0,0,977,1040,outside_guardrail
1210,8.432456,9.826233,17.875635,-2.028885,0,0,0,0,0,977,1040,outside_guardrail
1211,8.432811,9.827603,17.891997,-2.035165,0,0,0,0,0,977,1040,outside_guardrail
1212,8.433166,9.828979,17.908353,-2.041444,0,0,0,0,0,977,1040,outside_guardrail
1213,8.433521,9.830362,17.924702,-2.047722,0,0,0,0,0,977,1040,outside_guardrail
1214,8.433876,9.831753,17.941045,-2.053997,0,0,0,0,0,977,1040,outside_guardrail
1215,8.434231,9.833149,17.957381,-2.060272,0,0,0,0,0,977,1040,outside_guardrail
1216,8.434585,9.834553,17.973711,-2.066544,0,0,0,0,0,977,1040,outside_guardrail
1217,8.434939,9.835964,17.990034,-2.072816,0,0,0,0,0,977,1040,outside_guardrail
1218,8.435294,9.837381,18.006351,-2.079085,0,0,0,0,0,977,1040,outside_guardrail
1219,8.435647,9.838805,18.022661,-2.085353,0,0,0,0,0,977,1040,outside_guardrail
1220,8.436001,9.840236,18.038965,-2.091620,0,0,0,0,0,977,1040,outside_guardrail
1221,8.436355,9.841674,18.055262,-2.097885,0,0,0,0,0,977,1040,outside_guardrail
1222,8.436708,9.843119,18.071553,-2.104148,0,0,0,0,0,977,1040,outside_guardrail
1223,8.437062,9.844570,18.087837,-2.110410,0,0,0,0,0,977,1040,outside_guardrail
1224,8.437415,9.846028,18.104115,-2.116671,0,0,0,0,0,977,1040,outside_guardrail
1225,8.437768,9.847492,18.120387,-2.122930,0,0,0,0,0,977,1040,outside_guardrail
1226,8.438121,9.848964,18.136652,-2.129187,0,0,0,0,0,977,1040,outside_guardrail
1227,8.438474,9.850442,18.152910,-2.135443,0,0,0,0,0,977,1040,outside_guardrail
1228,8.438826,9.851927,18.169162,-2.141697,0,0,0,0,0,977,1040,outside_guardrail
1229,8.439178,9.853419,18.185408,-2.147950,0,0,0,0,0,977,1040,outside_guardrail
1230,8.439531,9.854917,18.201647,-2.154201,0,0,0,0,0,977,1040,outside_guardrail
1231,8.439883,9.856422,18.217879,-2.160450,0,0,0,0,0,977,1040,outside_guardrail
1232,8.440235,9.857933,18.234106,-2.166699,0,0,0,0,0,977,1040,outside_guardrail
1233,8.440586,9.859452,18.250325,-2.172945,0,0,0,0,0,977,1040,outside_guardrail
1234,8.440938,9.860977,18.266539,-2.179190,0,0,0,0,0,977,1040,outside_guardrail
1235,8.441289,9.862508,18.282746,-2.185434,0,0,0,0,0,977,1040,outside_guardrail
1236,8.441641,9.864046,18.298946,-2.191676,0,0,0,0,0,977,1040,outside_guardrail
1237,8.441992,9.865591,18.315140,-2.197916,0,0,0,0,0,977,1040,outside_guardrail
1238,8.442343,9.867143,18.331328,-2.204155,0,0,0,0,0,977,1040,outside_guardrail
1239,8.442693,9.868701,18.347509,-2.210392,0,0,0,0,0,977,1040,outside_guardrail
1240,8.443044,9.870265,18.363684,-2.216628,0,0,0,0,0,977,1040,outside_guardrail
1241,8.443395,9.871837,18.379852,-2.222862,0,0,0,0,0,977,1040,outside_guardrail
1242,8.443745,9.873414,18.396014,-2.229095,0,0,0,0,0,977,1040,outside_guardrail
1243,8.444095,9.874999,18.412170,-2.235326,0,0,0,0,0,977,1040,outside_guardrail
1244,8.444445,9.876590,18.428319,-2.241556,0,0,0,0,0,977,1040,outside_guardrail
1245,8.444795,9.878187,18.444462,-2.247784,0,0,0,0,0,977,1040,outside_guardrail
1246,8.445145,9.879791,18.460598,-2.254011,0,0,0,0,0,977,1040,outside_guardrail
1247,8.445494,9.881401,18.476728,-2.260236,0,0,0,0,0,977,1040,outside_guardrail
1248,8.445843,9.883019,18.492852,-2.266460,0,0,0,0,0,977,1040,outside_guardrail
1249,8.446193,9.884642,18.508969,-2.272682,0,0,0,0,0,977,1040,outside_guardrail
1250,8.446542,9.886272,18.525080,-2.278903,0,0,0,0,0,977,1040,outside_guardrail
1251,8.446891,9.887909,18.541185,-2.285122,0,0,0,0,0,977,1040,outside_guardrail
1252,8.447239,9.889552,18.557283,-2.291339,0,0,0,0,0,977,1040,outside_guardrail
1253,8.447588,9.891201,18.573375,-2.297555,0,0,0,0,0,977,1040,outside_guardrail
1254,8.447936,9.892857,18.589460,-2.303770,0,0,0,0,0,977,1040,outside_guardrail
1255,8.448285,9.894519,18.605540,-2.309983,0,0,0,0,0,977,1040,outside_guardrail
1256,8.448633,9.896188,18.621612,-2.316194,0,0,0,0,0,977,1040,outside_guardrail
1257,8.448981,9.897863,18.637679,-2.322404,0,0,0,0,0,977,1040,outside_guardrail
1258,8.449328,9.899545,18.653739,-2.328612,0,0,0,0,0,977,1040,outside_guardrail
1259,8.449676,9.901233,18.669793,-2.334819,0,0,0,0,0,977,1040,outside_guardrail
1260,8.450024,9.902928,18.685840,-2.341025,0,0,0,0,0,977,1040,outside_guardrail
1261,8.450371,9.904628,18.701881,-2.347229,0,0,0,0,0,977,1040,outside_guardrail
1262,8.450718,9.906336,18.717916,-2.353431,0,0,0,0,0,977,1040,outside_guardrail
1263,8.451065,9.908049,18.733944,-2.359632,0,0,0,0,0,977,1040,outside_guardrail
1264,8.451412,9.909769,18.749966,-2.365831,0,0,0,0,0,977,1040,outside_guardrail
1265,8.451759,9.911496,18.765982,-2.372029,0,0,0,0,0,977,1040,outside_guardrail
1266,8.452105,9.913228,18.781992,-2.378225,0,0,0,0,0,977,1040,outside_guardrail
1267,8.452452,9.914967,18.797995,-2.384420,0,0,0,0,0,977,1040,outside_guardrail
1268,8.452798,9.916713,18.813992,-2.390613,0,0,0,0,0,977,1040,outside_guardrail
1269,8.453144,9.918464,18.829982,-2.396805,0,0,0,0,0,977,1040,outside_guardrail
1270,8.453490,9.920222,18.845966,-2.402996,0,0,0,0,0,977,1040,outside_guardrail
1271,8.453836,9.921986,18.861944,-2.409184,0,0,0,0,0,977,1040,outside_guardrail
1272,8.454181,9.923757,18.877916,-2.415372,0,0,0,0,0,977,1040,outside_guardrail
1273,8.454527,9.925534,18.893881,-2.421557,0,0,0,0,0,977,1040,outside_guardrail
